id,code,subvariant,fuel_type,cylinder,enginecreatedat,engine_discontinued
3302,330i,Automatiska parnesumkarba,Benzins,6,Jun-00,1-Aug
3303,330xi,Nav,Benzins,6,Sep-00,1-Aug
3304,330xi,Automatiska parnesumkarba,Dizelis,6,Sep-00,1-Aug
3305,320d,Nav,Dizelis,4,Feb-00,1-Aug
3306,320d,Automatiska parnesumkarba,Dizelis,4,Aug-00,1-Aug
3307,330d,Nav,Dizelis,6,Sep-99,1-Aug
3308,330d,Automatiska parnesumkarba,Dizelis,6,Sep-99,1-Aug
3309,330xd,Nav,Dizelis,6,Sep-00,1-Aug
3310,330xd,Automatiska parnesumkarba,Benzins,6,Sep-00,1-Aug
3311,318i Touring,Nav,Benzins,4,Sep-99,1-Aug
3312,318i Touring,Automatiska parnesumkarba,Benzins,4,Sep-99,1-Aug
3313,320i Touring,Nav,Benzins,6,Sep-99,Aug-00
3314,320i Touring,Nav,Benzins,6,Aug-00,1-Aug
3315,320i Touring,Automatiska parnesumkarba,Benzins,6,Aug-00,1-Aug
3316,325i Touring,Nav,Benzins,6,Aug-00,1-Aug
3317,325i Touring,Automatiska parnesumkarba,Benzins,6,Aug-00,1-Aug
3318,325xi Touring,Nav,Benzins,6,Aug-00,1-Aug
3319,325xi Touring,Automatiska parnesumkarba,Benzins,6,Aug-00,1-Aug
3320,328i Touring,Nav,Benzins,6,Sep-99,Jun-00
3321,328i Touring,Automatiska parnesumkarba,Benzins,6,Sep-99,Jun-00
3322,330i Touring,Nav,Benzins,6,Aug-00,1-Aug
3323,330i Touring,Automatiska parnesumkarba,Benzins,6,Aug-00,1-Aug
3324,330xi Touring,Nav,Benzins,6,Aug-00,1-Aug
3325,330xi Touring,Automatiska parnesumkarba,Dizelis,6,Aug-00,1-Aug
3326,320d Touring,Nav,Dizelis,4,Sep-99,1-Aug
3327,320d Touring,Automatiska parnesumkarba,Dizelis,4,Sep-99,1-Aug
3328,330d Touring,Nav,Dizelis,6,Mar-00,1-Aug
3329,330d Touring,Automatiska parnesumkarba,Dizelis,6,Mar-00,1-Aug
3330,330xd Touring,Nav,Dizelis,6,Sep-00,1-Aug
3331,330xd Touring,Automatiska parnesumkarba,Benzins,6,Sep-00,1-Aug
3332,316ti compact,Nav,Benzins,4,1-Apr,3-Mar
3333,316ti compact,Automatiska parnesumkarba,Benzins,4,1-Apr,3-Mar
3334,318ti compact,Nav,Benzins,4,1-Apr,3-Mar
3335,318ti compact,Automatiska parnesumkarba,Benzins,4,1-Apr,3-Mar
3336,325ti compact,Nav,Benzins,6,1-Apr,3-Mar
3337,325ti compact,Automatiska parnesumkarba,Dizelis,6,1-Apr,3-Mar
3338,320td compact,Nav,Dizelis,4,1-Apr,3-Mar
3339,320td compact,Automatiska parnesumkarba,Benzins,4,1-Apr,3-Mar
3340,318Ci Coupé,Nav,Benzins,4,Sep-99,Aug-00
3341,318Ci Coupé,Automatiska parnesumkarba,Benzins,4,Sep-99,Aug-00
3342,318Ci Coupé,Nav,Benzins,4,Sep-00,1-Aug
3343,318Ci Coupé,Automatiska parnesumkarba,Benzins,4,Sep-00,1-Aug
3344,318Ci Coupé,Nav,Benzins,4,1-Sep,3-Mar
3345,318Ci Coupé,Automatiska parnesumkarba,Benzins,4,1-Sep,3-Mar
3346,320Ci Coupé,Nav,Benzins,6,Apr-99,Aug-00
3347,320Ci Coupé,Automatiska parnesumkarba,Benzins,6,Apr-99,Aug-00
3348,320Ci Coupé,Nav,Benzins,6,Sep-00,3-Mar
3349,320Ci Coupé,Automatiska parnesumkarba,Benzins,6,Sep-00,3-Mar
3350,323Ci Coupé,Nav,Benzins,6,Apr-99,Aug-00
3351,323Ci Coupé,Automatiska parnesumkarba,Benzins,6,Apr-99,Aug-00
3352,325Ci Coupé,Nav,Benzins,6,Sep-00,3-Mar
3353,325Ci Coupé,Automatiska parnesumkarba,Benzins,6,Sep-00,3-Mar
3354,330Ci Coupé,Nav,Benzins,6,Jun-00,3-Mar
3355,330Ci Coupé,Automatiska parnesumkarba,Benzins,6,Jun-00,3-Mar
3356,328Ci Coupé,Nav,Benzins,6,Apr-99,Jun-00
3357,328Ci Coupé,Automatiska parnesumkarba,Benzins,6,Apr-99,Jun-00
3358,320Ci Cabrio,Nav,Benzins,6,Sep-00,3-Mar
3359,320Ci Cabrio,Automatiska parnesumkarba,Benzins,6,Sep-00,3-Mar
3360,323Ci Cabrio,Nav,Benzins,6,Apr-00,Aug-00
3361,323Ci Cabrio,Automatiska parnesumkarba,Benzins,6,Apr-00,Aug-00
3362,325Ci Cabrio,Nav,Benzins,6,Sep-00,3-Mar
3363,325Ci Cabrio,Automatiska parnesumkarba,Benzins,6,Sep-00,3-Mar
3364,330Ci Cabrio,Nav,Benzins,6,Jun-00,3-Mar
3365,330Ci Cabrio,Automatiska parnesumkarba,Benzins,6,Jun-00,3-Mar
3366,316i,Nav,Benzins,4,Sep-90,Sep-93
3367,316i,Nav,Benzins,4,Sep-93,Mar-98
3368,316i,Automatiska parnesumkarba,Benzins,4,Sep-93,Mar-98
3369,316i,CoMfort Edition,Benzins,4,Mar-97,Mar-98
3370,316i,Comfort Edition Automatiska parnesumkarba,Benzins,4,Mar-97,Mar-98
3371,316i,Sport Edition,Benzins,4,Mar-97,Mar-98
3372,316i,Sport Edition Automatiska parnesumkarba,Benzins,4,Mar-97,Mar-98
3373,316i,Exclusiv Edition,Benzins,4,Mar-97,Mar-98
3374,316i,Exclusiv Edition Automatiska parnesumkarba,Benzins,4,Mar-97,Mar-98
3375,318i,Nav,Benzins,4,Sep-90,Sep-93
3376,318i,Nav,Benzins,4,Sep-93,Mar-98
3377,318i,Automatiska parnesumkarba,Benzins,4,Sep-93,Mar-98
3378,318i,CoMfort Edition,Benzins,4,Mar-97,Mar-98
3379,318i,Comfort Edition Automatiska parnesumkarba,Benzins,4,Mar-97,Mar-98
3380,318i,Sport Edition,Benzins,4,Mar-97,Mar-98
3381,318i,Sport Edition Automatiska parnesumkarba,Benzins,4,Mar-97,Mar-98
3382,318i,Exclusiv Edition,Benzins,4,Mar-97,Mar-98
3383,318i,Exclusiv Edition Automatiska parnesumkarba,Benzins,4,Mar-97,Mar-98
3384,320i,Nav,Benzins,6,Sep-90,Mar-98
3385,320i,Automatiska parnesumkarba,Benzins,6,Sep-90,Mar-98
3386,320i,CoMfort Edition,Benzins,6,Mar-97,Mar-98
3387,320i,Comfort Edition Automatiska parnesumkarba,Benzins,6,Mar-97,Mar-98
3388,320i,Sport Edition,Benzins,6,Mar-97,Mar-98
3389,320i,Sport Edition Automatiska parnesumkarba,Benzins,6,Mar-97,Mar-98
3390,320i,Exclusiv Edition,Benzins,6,Mar-97,Mar-98
3391,320i,Exclusiv Edition Automatiska parnesumkarba,Benzins,6,Mar-97,Mar-98
3392,323i,Nav,Benzins,6,Jun-95,Mar-98
3393,323i,Automatiska parnesumkarba,Benzins,6,Jun-95,Mar-98
3394,323i,CoMfort Edition,Benzins,6,Mar-97,Mar-98
3395,323i,Comfort Edition Automatiska parnesumkarba,Benzins,6,Mar-97,Mar-98
3396,323i,Sport Edition,Benzins,6,Mar-97,Mar-98
3397,323i,Sport Edition Automatiska parnesumkarba,Benzins,6,Mar-97,Mar-98
3398,323i,Exclusiv Edition,Benzins,6,Mar-97,Mar-98
3399,323i,Exclusiv Edition Automatiska parnesumkarba,Benzins,6,Mar-97,Mar-98
3400,325i,Nav,Benzins,6,Sep-90,Feb-95
3401,328i,Nav,Benzins,6,Feb-95,Mar-98
3402,328i,Automatiska parnesumkarba,Benzins,6,Feb-95,Mar-98
3403,328i,CoMfort Edition,Benzins,6,Mar-97,Mar-98
3404,328i,Comfort Edition Automatiska parnesumkarba,Benzins,6,Mar-97,Mar-98
3405,328i,Sport Edition,Benzins,6,Mar-97,Mar-98
3406,328i,Sport Edition Automatiska parnesumkarba,Benzins,6,Mar-97,Mar-98
3407,328i,Exclusiv Edition,Benzins,6,Mar-97,Mar-98
3408,328i,Exclusiv Edition Automatiska parnesumkarba,Dizelis,6,Mar-97,Mar-98
3409,318tds kat,Nav,Dizelis,4,Sep-94,Mar-98
3410,318tds kat,CoMfort Edition,Dizelis,4,Mar-97,Mar-98
3411,318tds kat,Sport Edition,Dizelis,4,Mar-97,Mar-98
3412,318tds kat,Exclusiv Edition,Dizelis,4,Mar-97,Mar-98
3413,325td kat,Nav,Dizelis,6,Sep-91,Mar-98
3414,325td kat,Automatiska parnesumkarba,Dizelis,6,Sep-91,Mar-98
3415,325td kat,CoMfort Edition,Dizelis,6,Mar-97,Mar-98
3416,325td kat,Comfort Edition Automatiska parnesumkarba,Dizelis,6,Mar-97,Mar-98
3417,325td kat,Sport Edition,Dizelis,6,Mar-97,Mar-98
3418,325td kat,Sport Edition Automatiska parnesumkarba,Dizelis,6,Mar-97,Mar-98
3419,325td kat,Exclusiv Edition,Dizelis,6,Mar-97,Mar-98
3420,325td kat,Exclusiv Edition Automatiska parnesumkarba,Dizelis,6,Mar-97,Mar-98
3421,325tds kat,Nav,Dizelis,6,Sep-93,Mar-98
3422,325tds kat,Automatiska parnesumkarba,Dizelis,6,Sep-93,Mar-98
3423,325tds kat,CoMfort Edition,Dizelis,6,Mar-97,Mar-98
3424,325tds kat,Comfort Edition Automatiska parnesumkarba,Dizelis,6,Mar-97,Mar-98
3425,325tds kat,Sport Edition,Dizelis,6,Mar-97,Mar-98
3426,325tds kat,Sport Edition Automatiska parnesumkarba,Dizelis,6,Mar-97,Mar-98
3427,325tds kat,Exclusiv Edition,Dizelis,6,Mar-97,Mar-98
3428,325tds kat,Exclusiv Edition Automatiska parnesumkarba,Benzins,6,Mar-97,Mar-98
3429,M3,Nav,Benzins,6,Sep-94,Sep-95
3430,M3,Nav,Benzins,6,Sep-95,Mar-98
3431,316i Touring,Nav,Benzins,4,Apr-97,Aug-99
3432,316i Touring,Automatiska parnesumkarba,Benzins,4,Jul-98,Aug-99
3433,316i Touring,CoMfort Edition,Benzins,4,Sep-97,Aug-99
3434,316i Touring,Comfort Edition Automatiska parnesumkarba,Benzins,4,Sep-97,Aug-99
3435,316i Touring,Sport Edition,Benzins,4,Sep-97,Aug-99
3436,316i Touring,Sport Edition Automatiska parnesumkarba,Benzins,4,Sep-97,Aug-99
3437,316i Touring,Exclusiv Edition,Benzins,4,Sep-97,Aug-99
3438,316i Touring,Exclusiv Edition Automatiska parnesumkarba,Benzins,4,Sep-97,Aug-99
3439,318i Touring,Nav,Benzins,4,Sep-95,Aug-99
3440,318i Touring,Automatiska parnesumkarba,Benzins,4,Jul-98,Aug-99
3441,318i Touring,CoMfort Edition,Benzins,4,Sep-97,Aug-99
3442,318i Touring,Comfort Edition Automatiska parnesumkarba,Benzins,4,Sep-97,Aug-99
3443,318i Touring,Sport Edition,Benzins,4,Sep-97,Aug-99
3444,318i Touring,Sport Edition Automatiska parnesumkarba,Benzins,4,Sep-97,Aug-99
3445,318i Touring,Exclusiv Edition,Benzins,4,Sep-97,Aug-99
3446,318i Touring,Exclusiv Edition Automatiska parnesumkarba,Benzins,4,Sep-97,Aug-99
3447,320i Touring,Nav,Benzins,6,May-95,Aug-99
3448,320i Touring,Automatiska parnesumkarba,Benzins,6,Jul-98,Aug-99
3449,320i Touring,CoMfort Edition,Benzins,6,Sep-97,Aug-99
3450,320i Touring,Comfort Edition Automatiska parnesumkarba,Benzins,6,Sep-97,Aug-99
3451,320i Touring,Sport Edition,Benzins,6,Sep-97,Aug-99
3452,320i Touring,Sport Edition Automatiska parnesumkarba,Benzins,6,Sep-97,Aug-99
3453,320i Touring,Exclusiv Edition,Benzins,6,Sep-97,Aug-99
3454,320i Touring,Exclusiv Edition Automatiska parnesumkarba,Benzins,6,Sep-97,Aug-99
3455,323i Touring,Nav,Benzins,6,May-95,Aug-99
3456,323i Touring,Automatiska parnesumkarba,Benzins,6,Jul-98,Aug-99
3457,323i Touring,CoMfort Edition,Benzins,6,Sep-97,Aug-99
3458,323i Touring,Comfort Edition Automatiska parnesumkarba,Benzins,6,Sep-97,Aug-99
3459,323i Touring,Sport Edition,Benzins,6,Sep-97,Aug-99
3460,323i Touring,Sport Edition Automatiska parnesumkarba,Benzins,6,Sep-97,Aug-99
3461,323i Touring,Exclusiv Edition,Benzins,6,Sep-97,Aug-99
3462,323i Touring,Exclusiv Edition Automatiska parnesumkarba,Benzins,6,Sep-97,Aug-99
3463,328i Touring,Nav,Benzins,6,May-95,Aug-99
3464,328i Touring,Automatiska parnesumkarba,Benzins,6,Jul-98,Aug-99
3465,328i Touring,CoMfort Edition,Benzins,6,Sep-97,Aug-99
3466,328i Touring,Comfort Edition Automatiska parnesumkarba,Benzins,6,Sep-97,Aug-99
3467,328i Touring,Sport Edition,Benzins,6,Sep-97,Aug-99
3468,328i Touring,Sport Edition Automatiska parnesumkarba,Benzins,6,Sep-97,Aug-99
3469,328i Touring,Exclusiv Edition,Benzins,6,Sep-97,Aug-99
3470,328i Touring,Exclusiv Edition Automatiska parnesumkarba,Dizelis,6,Sep-97,Aug-99
3471,318tds Touring,Nav,Dizelis,4,May-95,Aug-99
3472,318tds Touring,CoMfort Edition,Dizelis,4,Sep-97,Aug-99
3473,318tds Touring,Sport Edition,Dizelis,4,Sep-97,Aug-99
3474,318tds Touring,Exclusiv Edition,Dizelis,4,Sep-97,Aug-99
3475,325tds Touring,Nav,Dizelis,6,May-95,Aug-99
3476,325tds Touring,Automatiska parnesumkarba,Dizelis,6,Jul-98,Aug-99
3477,325tds Touring,CoMfort Edition,Dizelis,6,Sep-97,Aug-99
3478,325tds Touring,Comfort Edition Automatiska parnesumkarba,Dizelis,6,Sep-97,Aug-99
3479,325tds Touring,Sport Edition,Dizelis,6,Sep-97,Aug-99
3480,325tds Touring,Sport Edition Automatiska parnesumkarba,Dizelis,6,Sep-97,Aug-99
3481,325tds Touring,Exclusiv Edition,Dizelis,6,Sep-97,Aug-99
3482,325tds Touring,Exclusiv Edition Automatiska parnesumkarba,Benzins,6,Sep-97,Aug-99
3483,316i compact,Nav,Benzins,4,Mar-94,Dec-98
3484,316i compact,Automatiska parnesumkarba,Benzins,4,Mar-94,Dec-98
3485,316i compact,CoMfort Edition,Benzins,4,Sep-97,Dec-98
3486,316i compact,Comfort Edition Automatiska parnesumkarba,Benzins,4,Sep-97,Dec-98
3487,316i compact,Sport Edition,Benzins,4,Sep-97,Dec-98
3488,316i compact,Sport Edition Automatiska parnesumkarba,Benzins,4,Sep-97,Dec-98
3489,316i compact,Exclusiv Edition,Benzins,4,Sep-97,Dec-98
3490,316i compact,Exclusiv Edition Automatiska parnesumkarba,Benzins,4,Sep-97,Dec-98
3491,316i compact,Nav,Benzins,4,Dec-98,Aug-00
3492,316i compact,Automatiska parnesumkarba,Benzins,4,Dec-98,Aug-00
3493,316i compact,CoMfort Edition,Benzins,4,Dec-98,Aug-00
3494,316i compact,Comfort Edition Automatiska parnesumkarba,Benzins,4,Dec-98,Aug-00
3495,316i compact,Sport Edition,Benzins,4,Dec-98,Aug-00
3496,316i compact,Sport Edition Automatiska parnesumkarba,Benzins,4,Dec-98,Aug-00
3497,316i compact,Exclusiv Edition,Benzins,4,Dec-98,Aug-00
3498,316i compact,Exclusiv Edition Automatiska parnesumkarba,Benzins,4,Dec-98,Aug-00
3499,318ti compact,Nav,Benzins,4,Sep-94,Jan-96
3500,318ti compact,Automatiska parnesumkarba,Benzins,4,Sep-94,Jan-96
3501,318ti compact,Nav,Benzins,4,Jan-96,Dec-98
3502,318ti compact,Automatiska parnesumkarba,Benzins,4,Jan-96,Dec-98
3503,318ti compact,CoMfort Edition,Benzins,4,Sep-97,Dec-98
3504,318ti compact,Comfort Edition Automatiska parnesumkarba,Benzins,4,Sep-97,Dec-98
3505,318ti compact,Sport Edition,Benzins,4,Sep-97,Dec-98
3506,318ti compact,Sport Edition Automatiska parnesumkarba,Benzins,4,Sep-97,Dec-98
3507,318ti compact,Exclusiv Edition,Benzins,4,Sep-97,Dec-98
3508,318ti compact,Exclusiv Edition Automatiska parnesumkarba,Benzins,4,Sep-97,Dec-98
3509,323ti compact,Nav,Benzins,6,Sep-97,Aug-00
3510,323ti compact,Automatiska parnesumkarba,Benzins,6,Sep-97,Aug-00
3511,323ti compact,Sport Edition,Benzins,6,Sep-97,Aug-00
3512,323ti compact,Sport Edition Automatiska parnesumkarba,Benzins,6,Sep-97,Aug-00
3513,323ti compact,Sport LiMited Edition,Benzins,6,Sep-99,Aug-00
3514,323ti compact,Sport Limited Edition Automatiska parnesumkarba,Benzins,6,Sep-99,Aug-00
3515,323ti compact,Exclusiv Edition,Benzins,6,Sep-97,Aug-00
3516,323ti compact,Exclusiv Edition Automatiska parnesumkarba,Dizelis,6,Sep-97,Aug-00
3517,318tds compact,Nav,Dizelis,4,Sep-95,Aug-00
3518,318tds compact,CoMfort Edition,Dizelis,4,Sep-97,Aug-00
3519,318tds compact,Sport Edition,Dizelis,4,Sep-97,Aug-00
3520,318tds compact,Exclusiv Edition,Benzins,4,Sep-97,Aug-00
3521,316g compact,Benzinbetrieb,Erdgas,4,Sep-95,Aug-00
3522,316g compact,Erdgasbetrieb,Benzins,4,Sep-95,Aug-00
3523,316i Coupé,Nav,Benzins,4,Sep-93,Apr-99
3524,316i Coupé,Automatiska parnesumkarba,Benzins,4,Sep-93,Apr-99
3525,316i Coupé,CoMfort Edition,Benzins,4,Mar-97,Apr-99
3526,316i Coupé,Comfort Edition Automatiska parnesumkarba,Benzins,4,Mar-97,Apr-99
3527,316i Coupé,Sport Edition,Benzins,4,Mar-97,Apr-99
3528,316i Coupé,Sport Edition Automatiska parnesumkarba,Benzins,4,Mar-97,Apr-99
3529,316i Coupé,Exclusiv Edition,Benzins,4,Mar-97,Apr-99
3530,316i Coupé,Exclusiv Edition Automatiska parnesumkarba,Benzins,4,Mar-97,Apr-99
3531,318is Coupé,Nav,Benzins,4,Mar-92,Dec-95
3532,318is Coupé,Automatiska parnesumkarba,Benzins,4,Mar-92,Dec-95
3533,318is Coupé,Nav,Benzins,4,Jan-96,Apr-99
3534,318is Coupé,Automatiska parnesumkarba,Benzins,4,Jan-96,Apr-99
3535,318is Coupé,CoMfort Edition,Benzins,4,Mar-97,Apr-99
3536,318is Coupé,Comfort Edition Automatiska parnesumkarba,Benzins,4,Mar-97,Apr-99
3537,318is Coupé,Sport Edition,Benzins,4,Mar-97,Apr-99
3538,318is Coupé,Sport Edition Automatiska parnesumkarba,Benzins,4,Mar-97,Apr-99
3539,318is Coupé,Exclusiv Edition,Benzins,4,Mar-97,Apr-99
3540,318is Coupé,Exclusiv Edition Automatiska parnesumkarba,Benzins,4,Mar-97,Apr-99
3541,320i Coupé,Nav,Benzins,6,Mar-92,Apr-99
3542,320i Coupé,Automatiska parnesumkarba,Benzins,6,Mar-92,Apr-99
3543,320i Coupé,CoMfort Edition,Benzins,6,Mar-97,Apr-99
3544,320i Coupé,Comfort Edition Automatiska parnesumkarba,Benzins,6,Mar-97,Apr-99
3545,320i Coupé,Sport Edition,Benzins,6,Mar-97,Apr-99
3546,320i Coupé,Sport Edition Automatiska parnesumkarba,Benzins,6,Mar-97,Apr-99
3547,320i Coupé,Exclusiv Edition,Benzins,6,Mar-97,Apr-99
3548,320i Coupé,Exclusiv Edition Automatiska parnesumkarba,Benzins,6,Mar-97,Apr-99
3549,323i Coupé,Nav,Benzins,6,Jun-95,Apr-99
3550,323i Coupé,Automatiska parnesumkarba,Benzins,6,Jun-95,Apr-99
3551,323i Coupé,CoMfort Edition,Benzins,6,Mar-97,Apr-99
3552,323i Coupé,Comfort Edition Automatiska parnesumkarba,Benzins,6,Mar-97,Apr-99
3553,323i Coupé,Sport Edition,Benzins,6,Mar-97,Apr-99
3554,323i Coupé,Sport Edition Automatiska parnesumkarba,Benzins,6,Mar-97,Apr-99
3555,323i Coupé,Exclusiv Edition,Benzins,6,Mar-97,Apr-99
3556,323i Coupé,Exclusiv Edition Automatiska parnesumkarba,Benzins,6,Mar-97,Apr-99
3557,325i Coupé,Nav,Benzins,6,Mar-92,Feb-95
3558,325i Coupé,Automatiska parnesumkarba,Benzins,6,Mar-92,Feb-95
3559,328i Coupé,Nav,Benzins,6,Jan-95,Apr-99
3560,328i Coupé,Automatiska parnesumkarba,Benzins,6,Jan-95,Apr-99
3561,328i Coupé,CoMfort Edition,Benzins,6,Mar-97,Apr-99
3562,328i Coupé,Comfort Edition Automatiska parnesumkarba,Benzins,6,Mar-97,Apr-99
3563,328i Coupé,Sport Edition,Benzins,6,Mar-97,Apr-99
3564,328i Coupé,Sport Edition Automatiska parnesumkarba,Benzins,6,Mar-97,Apr-99
3565,328i Coupé,Exclusiv Edition,Benzins,6,Mar-97,Apr-99
3566,328i Coupé,Exclusiv Edition Automatiska parnesumkarba,Benzins,6,Mar-97,Apr-99
3567,M3 Coupé,Nav,Benzins,6,Sep-92,Sep-95
3568,M3 Coupé,GT,Benzins,6,Dec-94,Jun-95
3569,M3 Coupé,Nav,Benzins,6,Sep-95,Apr-99
3570,318i Cabrio,Nav,Benzins,4,Mar-94,Apr-00
3571,318i Cabrio,Automatiska parnesumkarba,Benzins,4,Mar-94,Apr-00
3572,318i Cabrio,Sport Edition,Benzins,4,Sep-97,Apr-00
3573,318i Cabrio,Sport Edition Automatiska parnesumkarba,Benzins,4,Sep-97,Apr-00
3574,318i Cabrio,Exclusiv Edition,Benzins,4,Sep-97,Apr-00
3575,318i Cabrio,Exclusiv Edition Automatiska parnesumkarba,Benzins,4,Sep-97,Apr-00
3576,320i Cabrio,Nav,Benzins,6,Mar-94,Apr-00
3577,320i Cabrio,Automatiska parnesumkarba,Benzins,6,Mar-94,Apr-00
3578,320i Cabrio,Sport Edition,Benzins,6,Sep-97,Apr-00
3579,320i Cabrio,Sport Edition Automatiska parnesumkarba,Benzins,6,Sep-97,Apr-00
3580,320i Cabrio,Exclusiv Edition,Benzins,6,Sep-97,Apr-00
3581,320i Cabrio,Exclusiv Edition Automatiska parnesumkarba,Benzins,6,Sep-97,Apr-00
3582,325i Cabrio,Nav,Benzins,6,Apr-93,May-95
3583,325i Cabrio,Automatiska parnesumkarba,Benzins,6,Apr-93,May-95
3584,328i Cabrio,Nav,Benzins,6,Jan-95,Apr-00
3585,328i Cabrio,Automatiska parnesumkarba,Benzins,6,Jan-95,Apr-00
3586,328i Cabrio,Sport Edition,Benzins,6,Sep-97,Apr-00
3587,328i Cabrio,Sport Edition Automatiska parnesumkarba,Benzins,6,Sep-97,Apr-00
3588,328i Cabrio,Exclusiv Edition,Benzins,6,Sep-97,Apr-00
3589,328i Cabrio,Exclusiv Edition Automatiska parnesumkarba,Benzins,6,Sep-97,Apr-00
3590,M3 Cabrio,Nav,Benzins,6,Apr-95,Sep-95
3591,M3 Cabrio,Nav,Benzins,6,Sep-95,Aug-99
3592,316i,2 durvju,Benzins,4,Sep-88,Jun-91
3593,316i,Automatiska parnesumkarba 2 durvju,Benzins,4,Sep-88,Jun-91
3594,316i,2 durvju,Benzins,4,Sep-87,Dec-88
3595,316i,Automatiska parnesumkarba 2 durvju,Benzins,4,Sep-87,Dec-88
3596,318i,2 durvju,Benzins,4,Sep-87,Jun-91
3597,318i,Automatiska parnesumkarba 2 durvju,Benzins,4,Sep-87,Jun-91
3598,320i,2 durvju,Benzins,6,Sep-87,Jun-91
3599,320i,Automatiska parnesumkarba 2 durvju,Benzins,6,Sep-87,Jun-91
3600,318is,2 durvju,Benzins,4,Sep-89,Jun-91
3601,325i,2 durvju,Benzins,6,Sep-87,Jun-91
3602,325i,Automatiska parnesumkarba 2 durvju,Benzins,6,Sep-87,Jun-91
3603,325ix,2 durvju,Benzins,6,Sep-87,Jun-91
3604,325ix,Automatiska parnesumkarba 2 durvju,Benzins,6,Sep-87,Jun-91
3605,316i,4 durvju,Benzins,4,Sep-88,Jun-91
3606,316i,Automatiska parnesumkarba 4 durvju,Benzins,4,Sep-88,Jun-91
3607,316i,4 durvju,Benzins,4,Sep-87,Dec-88
3608,316i,Automatiska parnesumkarba 4 durvju,Benzins,4,Sep-87,Dec-88
3609,318i,4 durvju,Benzins,4,Sep-87,Jun-91
3610,318i,Automatiska parnesumkarba 4 durvju,Benzins,4,Sep-87,Jun-91
3611,320i,4 durvju,Benzins,6,Sep-87,Jun-91
3612,320i,Automatiska parnesumkarba 4 durvju,Benzins,6,Sep-87,Jun-91
3613,325i,4 durvju,Benzins,6,Sep-87,Jun-91
3614,325i,Automatiska parnesumkarba 4 durvju,Benzins,6,Sep-87,Jun-91
3615,325ix,4 durvju,Benzins,6,Sep-87,Jun-91
3616,325ix,Automatiska parnesumkarba 4 durvju,Dizelis,6,Sep-87,Jun-91
3617,324d,4 durvju,Dizelis,6,Sep-87,Jun-91
3618,324d,Automatiska parnesumkarba 4 durvju,Dizelis,6,Sep-87,Jun-91
3619,324td,4 durvju,Dizelis,6,Sep-87,Jun-91
3620,324td,Automatiska parnesumkarba 4 durvju,Benzins,6,Sep-87,Jun-91
3621,M3 Kat.,Nav,Benzins,4,Oct-87,Oct-89
3622,M3 Kat.,EuropaMeister,Benzins,4,Oct-88,Nov-88
3623,M3,Nav,Benzins,4,May-87,Jun-89
3624,M3 Kat.,Nav,Benzins,4,Oct-89,Dec-91
3625,M3 Kat.,Cecotto,Benzins,4,Apr-89,Jul-89
3626,M3,Evolution,Benzins,4,Apr-88,Oct-88
3627,M3 Kat.,Sport Evolution,Benzins,4,Dec-89,Feb-90
3628,316i Touring,Nav,Benzins,4,Sep-91,Jun-94
3629,316i Touring,Automatiska parnesumkarba,Benzins,4,Sep-91,Jun-94
3630,316i Touring,Design Edition,Benzins,4,Apr-93,Jun-94
3631,316i Touring,Design Edition Automatiska parnesumkarba,Benzins,4,Apr-93,Jun-94
3632,318i Touring,Nav,Benzins,4,Feb-89,Jun-94
3633,318i Touring,Automatiska parnesumkarba,Benzins,4,Feb-89,Jun-94
3634,318i Touring,Design Edition,Benzins,4,Apr-93,Jun-94
3635,318i Touring,Design Edition Automatiska parnesumkarba,Benzins,4,Apr-93,Jun-94
3636,320i Touring,Nav,Benzins,6,Apr-88,Dec-91
3637,320i Touring,Automatiska parnesumkarba,Benzins,6,Apr-88,Dec-91
3638,325i Touring,Nav,Benzins,6,Apr-88,Mar-93
3639,325i Touring,Automatiska parnesumkarba,Benzins,6,Apr-88,Mar-93
3640,325ix Touring,Nav,Benzins,6,Aug-88,Dec-92
3641,325ix Touring,Automatiska parnesumkarba,Dizelis,6,Aug-88,Dec-92
3642,324td Touring,Nav,Dizelis,6,Aug-88,Sep-91
3643,324td Touring,Automatiska parnesumkarba,Benzins,6,Aug-88,Sep-91
3644,318i Kat. Cabrio,Nav,Benzins,4,Sep-90,Nov-93
3645,318i Kat. Cabrio,Automatiska parnesumkarba,Benzins,4,Sep-90,Nov-93
3646,318i Kat. Cabrio,Design Edition,Benzins,4,Apr-93,Nov-93
3647,318i Kat. Cabrio,Design Edition Automatiska parnesumkarba,Benzins,4,Apr-93,Nov-93
3648,320i Kat. Cabrio,Nav,Benzins,6,Aug-87,Mar-93
3649,320i Kat. Cabrio,Automatiska parnesumkarba,Benzins,6,Aug-87,Mar-93
3650,325i Kat. Cabrio,Nav,Benzins,6,Jan-87,Mar-93
3651,325i Kat. Cabrio,Automatiska parnesumkarba,Benzins,6,Jan-87,Mar-93
3652,325i Cabrio,Nav,Benzins,6,Apr-86,Dec-87
3653,325i Cabrio,Automatiska parnesumkarba,Benzins,6,Apr-86,Dec-87
3654,M3 Kat. Cabrio,Nav,Benzins,4,Jun-88,Jun-89
3655,M3 Cabrio,Nav,Benzins,4,Jun-88,Jun-89
3656,M3 Kat. Cabrio,Nav,Benzins,4,Jun-89,Jun-91
3657,316,4-serija 2 durvju,Benzins,4,Dec-82,Sep-87
